size width length distance label
0.0459 0.2042 0.3764 1.5033 0.0
0.0425 0.2202 0.3615 1.1484 0.0
0.0004 0.0422 0.1131 2.0341 0.0
0.0145 0.1844 0.3106 1.9033 0.0
0.3162 0.2862 0.4664 1.0829 0.0
0.0013 0.1118 0.3589 1.7979 0.0
0.0653 0.2004 0.3545 1.3277 0.0
0.0369 0.3471 0.442 1.1616 0.0
0.0165 0.219 0.362 1.5409 0.0
0.6671 0.2953 0.4808 0.9867 0.0
0.0471 0.1753 0.386 1.5248 0.0
0.0029 0.0759 0.2032 2.3122 0.0
0.0112 0.1211 0.2911 1.9995 0.0
0.0192 0.1597 0.2663 1.6811 0.0
0.004 0.0952 0.271 2.3022 0.0
0.018 0.2584 0.3956 1.5339 0.0
0.0026 0.0951 0.2617 2.089 0.0
0.6509 0.2568 0.4308 0.9805 0.0
0.3419 0.2191 0.4333 1.1245 0.0
0.0039 0.1029 0.1848 1.9825 0.0
0.0011 0.0585 0.2623 2.22 0.0
0.1545 0.2091 0.3332 1.3296 0.0
0.0009 0.064 0.0909 2.2629 0.0
0.0033 0.0962 0.2947 2.1032 0.0
0.0219 0.1875 0.2331 1.7005 0.0
0.0002 0.0359 0.0466 1.8018 0.0
0.002 0.088 0.4713 1.7499 0.0
0.0071 0.0937 0.3423 2.088 0.0
0.0158 0.1315 0.3376 1.7301 0.0
0.145 0.2954 0.4043 1.0512 0.0
0.0057 0.0801 0.3424 2.3206 0.0
0.0241 0.2096 0.2804 1.689 0.0
0.0262 0.2607 0.395 1.8273 0.0
0.0027 0.0927 0.2826 2.3751 0.0
0.1397 0.1452 0.3616 1.6031 0.0
0.0282 0.2298 0.4472 1.7495 0.0
0.2584 0.2536 0.4079 1.1533 0.0
0.0003 0.0377 0.0588 1.8669 0.0
0.0171 0.3019 0.4096 1.5656 0.0
0.0124 0.1414 0.3402 1.77 0.0
0.0493 0.1506 0.3172 1.5588 0.0
0.0317 0.1281 0.2826 2.0699 0.0
0.0018 0.0561 0.2644 1.9784 0.0
0.0009 0.1939 0.3555 1.7586 0.0
0.0306 0.2373 0.3785 1.5931 0.0
0.0069 0.2726 0.4129 1.6172 0.0
0.0255 0.1252 0.2787 1.9127 0.0
0.1197 0.1561 0.3786 1.3319 0.0
0.1017 0.2612 0.4174 1.2795 0.0
0.0048 0.1892 0.4056 1.7924 0.0
0.0514 0.2216 0.5859 1.2958 0.0
0.0008 0.1638 0.3129 2.0992 0.0
0.0012 0.0458 0.2044 1.5703 0.0
0.4701 0.2676 0.4213 1.0211 0.0
0.0018 0.0735 0.3307 1.7542 0.0
0.6415 0.2536 0.5155 1.1174 0.0
0.1237 0.1731 0.4151 1.6988 0.0
0.1716 0.2244 0.3748 1.3271 0.0
0.081 0.1918 0.3639 1.4561 0.0
0.0148 0.1363 0.34 2.1801 0.0
0.0009 0.0622 0.0966 2.2049 0.0
0.0067 0.1196 0.3492 1.9583 0.0
0.8362 0.2688 0.4242 0.8971 0.0
0.161 0.2364 0.3001 1.5048 0.0
0.0233 0.1243 0.4434 1.9102 0.0
0.1692 0.2275 0.4442 1.4382 0.0
0.6545 0.2532 0.4647 1.3126 0.0
0.0024 0.0771 0.187 1.9772 0.0
0.0122 0.1633 0.198 1.7757 0.0
0.0488 0.175 0.461 1.8859 0.0
0.0052 0.1182 0.2824 2.1956 0.0
0.4272 0.2843 0.4215 0.7487 0.0
0.0196 0.1953 0.3459 1.6146 0.0
0.052 0.1919 0.5156 1.6028 0.0
0.0332 0.2748 0.3244 1.5295 0.0
0.0029 0.0921 0.1518 1.9855 0.0
0.1218 0.188 0.3653 1.3512 0.0
0.0004 0.0451 0.1961 2.3273 0.0
0.0952 0.1471 0.3834 1.6 0.0
0.0063 0.1806 0.2066 1.6885 0.0
0.0256 0.1431 0.3123 1.5965 0.0
0.0094 0.2122 0.4206 1.5565 0.0
0.0042 0.3488 0.5942 1.2245 0.0
0.0236 0.1319 0.2282 1.7956 0.0
0.0162 0.2625 0.4132 1.4609 0.0
0.0079 0.1292 0.4766 1.7915 0.0
0.1646 0.2346 0.3616 1.2463 0.0
0.0272 0.1857 0.2072 1.7714 0.0
0.0103 0.1091 0.309 1.9763 0.0
0.1714 0.2545 0.4304 1.3921 0.0
0.004 0.1076 0.4576 1.9083 0.0
0.0029 0.1037 0.5131 1.9993 0.0
0.0013 0.0519 0.1358 2.2465 0.0
0.0014 0.1426 0.2023 1.8266 0.0
0.0069 0.1032 0.2633 2.0657 0.0
0.1434 0.1518 0.4506 1.5297 0.0
0.0307 0.199 0.3143 1.7383 0.0
0.0065 0.1785 0.1894 1.8519 0.0
0.0066 0.2943 0.8119 1.1354 0.0
0.286 0.2102 0.3922 1.3331 0.0
0.2718 0.2195 0.488 1.3413 0.0
0.0022 0.0877 0.2773 1.7695 0.0
0.1003 0.2232 0.3602 1.4763 0.0
0.031 0.2886 0.3199 1.6247 0.0
0.0105 0.2255 0.3554 1.5433 0.0
0.013 0.262 0.3853 1.7195 0.0
0.0562 0.2992 0.4868 1.3902 0.0
0.1657 0.1947 0.2738 1.5846 0.0
0.0977 0.1443 0.3845 1.4366 0.0
0.0049 0.2237 0.2922 1.7148 0.0
0.0099 0.2307 0.3767 1.6427 0.0
0.0077 0.1065 0.2918 2.1842 0.0
0.0054 0.29 0.4502 1.6416 0.0
0.0483 0.1702 0.4001 1.5114 0.0
0.0209 0.1521 0.388 1.6408 0.0
0.0123 0.3269 0.4289 1.6186 0.0
0.0467 0.2275 0.3331 2.0714 0.0
0.0036 0.0925 0.1467 1.9215 0.0
0.0004 0.0339 0.0589 2.0833 0.0
0.0213 0.2357 0.2839 1.6854 0.0
0.0087 0.101 0.2693 2.1345 0.0
0.0183 0.137 0.4315 1.584 0.0
0.2434 0.1841 0.4114 1.4693 0.0
0.0063 0.2309 0.2591 1.8469 0.0
0.0076 0.1056 0.3277 1.8149 0.0
0.3632 0.2461 0.5046 1.0365 0.0
0.0071 0.1107 0.3515 1.5317 0.0
0.0612 0.1313 0.3857 1.6356 0.0
0.0323 0.3891 0.5098 1.464 0.0
0.4114 0.1873 0.4519 1.5669 0.0
0.0009 0.0728 0.1726 2.1027 0.0
0.0109 0.1607 0.3647 1.6162 0.0
0.0584 0.2286 0.3281 1.5679 0.0
0.0068 0.2678 0.271 1.7749 0.0
0.0021 0.0783 0.1913 2.1775 0.0
0.7148 0.259 0.4294 0.933 0.0
0.1093 0.2255 0.366 1.4681 0.0
0.0648 0.1657 0.3687 1.7059 0.0
0.2293 0.2106 0.4187 0.9804 0.0
0.0285 0.2066 0.5037 1.6514 0.0
0.0361 0.2518 0.5447 1.4951 0.0
0.0767 0.1898 0.3276 1.5427 0.0
0.0276 0.1541 0.3265 1.8954 0.0
0.0076 0.2456 0.3601 1.6208 0.0
0.0765 0.1707 0.3997 1.4849 0.0
0.0389 0.1658 0.3053 1.5906 0.0
0.0019 0.1039 0.2099 1.8938 0.0
0.0046 0.1678 0.2282 2.0518 0.0
0.0376 0.1153 0.2959 1.9354 0.0
0.0082 0.1306 0.4702 1.5819 0.0
0.0079 0.1855 0.3732 2.0903 0.0
0.0019 0.2157 0.2865 1.6741 0.0
0.0103 0.2385 0.2893 2.0148 0.0
0.0288 0.1513 0.345 2.1825 0.0
0.0004 0.0334 0.1795 2.1887 0.0
0.1377 0.1644 0.3586 1.5984 0.0
0.0004 0.0337 0.0419 1.8352 0.0
0.0522 0.1731 0.5385 1.6703 0.0
0.0044 0.2658 0.6024 1.0455 0.0
0.0233 0.1661 0.213 1.7545 0.0
0.0169 0.121 0.3379 1.9163 0.0
0.0042 0.1016 0.3279 1.5963 0.0
0.0373 0.2471 0.4388 1.7198 0.0
0.0005 0.0728 0.4054 2.3616 0.0
0.048 0.2231 0.453 1.8671 0.0
0.0321 0.1722 0.2597 1.7581 0.0
0.0043 0.2135 0.2898 1.7783 0.0
0.0027 0.095 0.1407 1.9301 0.0
0.0098 0.1303 0.3709 1.8885 0.0
0.0031 0.1123 0.2181 2.0684 0.0
0.2517 0.175 0.4448 1.5907 0.0
0.0117 0.1299 0.5159 1.6708 0.0
0.187 0.2689 0.4039 1.7342 0.0
0.01 0.1529 0.2578 1.9776 0.0
0.008 0.1635 0.2169 1.9197 0.0
0.0007 0.0475 0.0769 2.1822 0.0
0.0837 0.1389 0.3595 1.8047 0.0
0.0591 0.1859 0.4715 1.7624 0.0
0.0024 0.0904 0.1626 2.5003 0.0
0.0975 0.1561 0.3762 1.7465 0.0
0.006 0.2478 0.4217 2.0391 0.0
0.0895 0.1736 0.3825 1.5147 0.0
0.0265 0.2277 0.2999 1.7757 0.0
0.1197 0.2439 0.4479 1.7798 0.0
0.2233 0.211 0.4176 1.4754 0.0
0.03 0.1036 0.3313 1.8025 0.0
0.0011 0.0695 0.1248 2.2889 0.0
0.0007 0.0275 0.14 2.6331 0.0
0.0974 0.2333 0.3669 1.722 0.0
0.0038 0.0997 0.2111 1.9584 0.0
0.021 0.1262 0.4116 2.0946 0.0
0.0735 0.2374 0.4185 1.4629 0.0
0.0051 0.155 0.2789 1.6577 0.0
0.009 0.1541 0.3403 1.772 0.0
0.0072 0.1857 0.536 1.7732 0.0
0.0487 0.2943 0.3374 1.8768 0.0
0.0151 0.1365 0.4989 1.7389 0.0
0.0003 0.0336 0.1078 2.1216 0.0
0.0064 0.1103 0.1764 2.1783 0.0
0.3155 0.2256 0.3991 1.2594 0.0
0.0019 0.0748 0.2366 2.3504 0.0
0.1008 0.2002 0.3046 1.6934 0.0
0.1249 0.2386 0.4761 1.6056 0.0
0.0042 0.0845 0.1848 2.2391 0.0
0.1117 0.2222 0.3831 1.4058 0.0
0.0007 0.0593 0.7083 1.2498 0.0
0.0023 0.0822 0.3115 1.8088 0.0
0.5439 0.1892 0.4571 1.2791 0.0
0.0061 0.1184 0.3028 2.2611 0.0
0.0206 0.1277 0.3719 2.0471 0.0
0.014 0.1164 0.3034 1.8845 0.0
0.0594 0.185 0.2704 1.7111 0.0
0.0486 0.1609 0.2641 1.7833 0.0
0.0108 0.1677 0.2537 1.9022 0.0
0.0058 0.1537 0.1917 2.1803 0.0
0.0013 0.0759 0.3316 2.0071 0.0
0.0042 0.1267 0.3215 1.8157 0.0
0.1689 0.2197 0.3654 1.5851 0.0
0.0236 0.1295 0.3154 1.8309 0.0
0.0122 0.1282 0.2717 1.9654 0.0
0.0332 0.1777 0.3237 2.032 0.0
0.0403 0.196 0.4215 1.4436 0.0
0.026 0.6222 0.7121 1.0177 0.0
0.0538 0.2855 0.3835 1.5412 0.0
0.0024 0.0779 0.2398 2.3458 0.0
0.0741 0.198 0.3648 1.5632 0.0
0.0029 0.1587 0.2702 1.8538 0.0
0.0023 0.0742 0.2113 1.8909 0.0
0.2546 0.2353 0.3697 1.3838 0.0
0.6015 0.2208 0.4025 1.0088 0.0
0.0106 0.1213 0.3 2.2536 0.0
0.0431 0.2151 0.3068 1.6953 0.0
0.0033 0.097 0.1487 1.8493 0.0
0.0108 0.3482 0.4944 1.7198 0.0
0.0016 0.0767 0.4853 1.1992 0.0
0.0114 0.3557 0.926 0.8773 0.0
0.0034 0.0926 0.2075 1.7947 0.0
0.1703 0.2738 0.4603 1.5916 0.0
0.0012 0.0954 0.3277 1.7399 0.0
0.0006 0.0589 0.0742 2.1879 0.0
0.0256 0.1764 0.3574 1.705 0.0
0.021 0.1618 0.2859 1.6755 0.0
0.0556 0.3026 0.3576 1.7944 0.0
0.0138 0.2136 0.4036 1.9613 0.0
0.0418 0.1781 0.4343 1.6902 0.0
0.0078 0.1256 0.2719 1.8738 0.0
0.0087 0.099 0.2162 1.8252 0.0
0.0116 0.1797 0.2552 1.7158 0.0
0.061 0.1929 0.368 1.6518 0.0
0.0024 0.0783 0.1011 2.0912 0.0
0.0061 0.2198 0.4977 1.7412 0.0
0.157 0.1646 0.4628 1.6144 0.0
0.0191 0.187 0.3358 2.2268 0.0
0.0483 0.1639 0.2646 1.6717 0.0
0.0071 0.0999 0.2238 1.6817 0.0
0.0633 0.1672 0.285 1.5999 0.0
0.0635 0.1172 0.4043 1.544 0.0
0.001 0.0647 0.1437 2.3963 0.0
0.0372 0.2405 0.5899 1.4103 0.0
0.0031 0.2325 0.516 0.912 0.0
0.0015 0.0555 0.1952 2.2164 0.0
0.0119 0.2218 0.3156 1.8044 0.0
0.0122 0.2031 0.2316 1.7663 0.0
0.0017 0.0572 0.1736 1.9196 0.0
0.717 0.1875 0.3881 1.0442 0.0
0.1382 0.1621 0.3786 1.5164 0.0
0.0074 0.2236 0.4937 1.4504 0.0
0.012 0.3215 0.5045 1.6596 0.0
0.081 0.1812 0.2921 1.5282 0.0
0.0263 0.197 0.4037 1.8716 0.0
0.0142 0.1911 0.2866 1.7223 0.0
0.0457 0.1922 0.2629 1.7434 0.0
0.0038 0.127 0.1907 1.879 0.0
0.0161 0.2319 0.3832 1.6602 0.0
0.0719 0.1848 0.3844 1.872 0.0
0.0008 0.0364 0.1021 2.5116 0.0
0.0025 0.1207 0.2619 1.7907 0.0
0.0402 0.1283 0.3163 2.1129 0.0
0.0024 0.0852 0.2891 2.2109 0.0
0.0007 0.062 0.0748 1.71 0.0
0.0703 0.204 0.3042 1.5991 0.0
0.0091 0.0832 0.175 1.8712 0.0
0.0927 0.2086 0.3346 1.5968 0.0
0.0264 0.2918 0.4209 1.5356 0.0
0.0227 0.1987 0.3226 1.9503 0.0
0.0202 0.3354 0.4252 1.5117 0.0
0.0013 0.0864 0.2595 1.9655 0.0
0.0223 0.141 0.3406 2.0574 0.0
0.0063 0.1655 0.4938 1.668 0.0
0.0006 0.0531 0.0907 2.2235 0.0
0.0075 0.2459 0.5259 1.6477 0.0
0.0054 0.1031 0.1925 2.1147 0.0
0.3036 0.1839 0.3922 1.3282 0.0
0.009 0.1234 0.2487 1.677 0.0
0.3693 0.2211 0.3776 1.2471 0.0
0.043 0.1869 0.328 1.9827 0.0
0.2182 0.2722 0.3869 1.4105 0.0
0.016 0.1685 0.2317 1.7977 0.0
0.4225 0.185 0.4475 1.6056 0.0
0.0042 0.2475 0.4871 1.8555 0.0
0.0093 0.2703 0.3421 1.5374 0.0
0.0049 0.1203 0.1869 1.8645 0.0
0.218 0.1863 0.3357 1.7304 0.0
0.0036 0.1242 0.2737 1.7513 0.0
0.0019 0.1214 0.2391 2.1374 0.0
0.1187 0.2246 0.3681 1.615 0.0
0.0316 0.1553 0.2636 1.6676 0.0
0.0118 0.1349 0.1618 1.8916 0.0
0.0006 0.0483 0.0958 2.0541 0.0
0.0173 0.1868 0.3936 1.9384 0.0
0.0031 0.0776 0.1834 2.0345 0.0
0.0666 0.1935 0.3214 1.8393 0.0
0.0199 0.1722 0.326 1.6796 0.0
0.4805 0.2346 0.4114 1.2244 0.0
0.0262 0.2112 0.4291 1.5392 0.0
0.0023 0.0574 0.1724 2.3801 0.0
0.0006 0.0559 0.0733 2.0937 0.0
0.1415 0.195 0.398 1.453 0.0
0.0188 0.3425 0.4859 1.8659 0.0
0.1074 0.1914 0.3989 1.7709 0.0
0.0061 0.131 0.4475 1.7014 0.0
0.2641 0.1572 0.4839 1.7246 0.0
0.0136 0.2013 0.2739 2.1958 0.0
0.013 0.1628 0.3361 1.6677 0.0
0.0648 0.2167 0.3796 1.8764 0.0
0.0178 0.176 0.5396 1.7953 0.0
0.0109 0.2519 0.3711 2.0209 0.0
0.0288 0.2831 0.3435 1.8299 0.0
0.0132 0.1565 0.2516 1.8883 0.0
0.0546 0.2582 0.5481 1.314 0.0
0.0054 0.143 0.3308 1.6314 0.0
0.0049 0.199 0.3671 1.5759 0.0
0.0348 0.1572 0.3772 1.9952 0.0
0.4908 0.2254 0.4526 1.2335 0.0
0.001 0.0853 0.1175 2.2077 0.0
0.0305 0.212 0.4051 1.5984 0.0
0.0145 0.1332 0.2083 1.7385 0.0
0.0155 0.1485 0.2725 1.8839 0.0
0.0856 0.172 0.3863 1.9587 0.0
0.0016 0.1224 0.434 1.9216 0.0
0.0168 0.175 0.2945 2.1932 0.0
0.0097 0.1447 0.2302 1.779 0.0
0.0032 0.1304 0.2435 2.2673 0.0
0.1389 0.1892 0.4615 1.5526 0.0
0.2109 0.2554 0.4334 1.427 0.0
0.0453 0.2316 0.3316 1.5589 0.0
0.0218 0.1156 0.2239 1.7687 0.0
0.0038 0.3616 0.4269 1.5221 0.0
0.2098 0.1998 0.3924 1.317 0.0
0.0006 0.0421 0.3928 1.9782 0.0
0.0063 0.0832 0.2388 2.1292 0.0
0.0534 0.1627 0.2858 1.6492 0.0
0.0188 0.3823 0.5326 1.3685 0.0
0.0189 0.2071 0.4804 1.9768 0.0
0.2456 0.2135 0.3927 1.5506 0.0
0.2518 0.1924 0.2979 1.5591 0.0
0.0573 0.1084 0.372 2.0196 0.0
0.0108 0.1177 0.2922 1.7679 0.0
0.0054 0.1413 0.2823 2.2467 0.0
0.0979 0.2138 0.4355 1.718 0.0
0.01 0.1568 0.2044 2.2758 0.0
0.0172 0.1822 0.322 2.1377 0.0
0.0251 0.1461 0.2772 1.5509 0.0
0.2787 0.1527 0.312 1.58 0.0
0.3564 0.2143 0.4421 1.3475 0.0
0.0122 0.1445 0.5248 1.5455 0.0
0.0079 0.1374 0.2649 1.8763 0.0
0.0267 0.1747 0.2674 1.7281 0.0
0.2413 0.28 0.4241 1.6751 0.0
0.0004 0.0359 0.0518 2.0033 0.0
0.0029 0.084 0.1431 1.9383 0.0
0.0098 0.2389 0.3991 1.999 0.0
0.2064 0.1927 0.546 1.458 0.0
0.0148 0.1705 0.5507 1.5205 0.0
0.0047 0.0948 0.3093 1.7319 0.0
0.01 0.1338 0.3073 2.0423 0.0
0.0042 0.1058 0.1378 1.9092 0.0
0.0034 0.1052 0.1592 1.8872 0.0
0.041 0.2853 0.4206 1.9309 0.0
0.0191 0.2082 0.2807 1.7068 0.0
0.0732 0.2723 0.352 1.405 0.0
0.0352 0.1185 0.3425 1.8103 0.0
0.0336 0.1783 0.3576 1.8544 0.0
0.296 0.1788 0.3664 1.8044 0.0
0.2136 0.2574 0.4046 1.294 0.0
0.1701 0.2171 0.4696 1.6767 0.0
0.0072 0.1217 0.3572 2.1522 0.0
0.0072 0.1198 0.2718 2.0295 0.0
0.0094 0.1915 0.3714 1.8059 0.0
0.0135 0.121 0.3288 1.8253 0.0
0.0161 0.1357 0.3371 1.7409 0.0
0.0554 0.1877 0.3934 1.7171 0.0
0.0161 0.2054 0.423 1.9772 0.0
0.0119 0.1325 0.3275 1.727 0.0
0.0267 0.1203 0.3068 2.0345 0.0
0.1075 0.1505 0.3662 1.8395 0.0
0.0581 0.274 0.3016 1.7195 0.0
0.1164 0.1648 0.3434 1.8259 0.0
0.0793 0.1345 0.3262 1.6661 0.0
0.014 0.1723 0.2393 2.3707 0.0
0.0046 0.0936 0.2189 2.2055 0.0
0.0032 0.1359 0.4392 2.0155 0.0
0.0109 0.2173 0.4182 1.9629 0.0
0.0232 0.1649 0.2993 1.9829 0.0
0.0604 0.1562 0.3426 1.7187 0.0
0.4681 0.2037 0.3902 1.6897 0.0
0.1782 0.1956 0.447 1.5062 0.0
0.0025 0.0817 0.1539 2.427 0.0
0.0152 0.1876 0.3026 1.8602 0.0
0.2 0.2013 0.3515 1.5795 0.0
0.111 0.1564 0.3466 1.5105 0.0
0.0007 0.0461 0.0875 1.9749 0.0
0.0975 0.1219 0.2927 1.6328 0.0
0.0585 0.1357 0.3136 1.9457 0.0
0.0261 0.203 0.4025 2.0659 0.0
0.0022 0.0968 0.1557 1.9696 0.0
0.3919 0.2342 0.3658 1.3348 0.0
0.0006 0.0366 0.104 2.6246 0.0
0.1742 0.268 0.3606 1.5942 0.0
0.0813 0.1585 0.3959 1.6186 0.0
0.0629 0.3208 0.5033 1.6812 0.0
0.1531 0.2245 0.4633 1.576 0.0
0.0963 0.2204 0.4666 1.7447 0.0
0.0378 0.2561 0.6193 1.5491 0.0
0.0284 0.1881 0.2573 1.6697 0.0
0.0083 0.1378 0.2777 2.2079 0.0
0.0048 0.2233 0.4918 1.7698 0.0
0.0193 0.2436 0.4492 1.5956 0.0
0.0052 0.0827 0.2305 2.3422 0.0
0.0185 0.1466 0.2027 1.7843 0.0
0.0025 0.09 0.3584 1.9293 0.0
0.0149 0.1634 0.3146 2.0934 0.0
0.0409 0.1297 0.2966 1.6443 0.0
0.011 0.1258 0.3341 1.729 0.0
0.0856 0.1572 0.3957 1.9512 0.0
0.2698 0.2356 0.389 1.3928 0.0
0.0045 0.1354 0.4296 2.3176 0.0
0.0027 0.1109 0.2294 1.9289 0.0
0.0596 0.1387 0.3974 1.7548 0.0
0.059 0.1483 0.3479 1.9812 0.0
0.0372 0.1648 0.2838 1.8853 0.0
0.0095 0.1935 0.5392 1.9461 0.0
0.0225 0.1323 0.2798 2.0332 0.0
0.0408 0.1505 0.3939 1.6062 0.0
0.2897 0.1777 0.3724 1.4037 0.0
0.0039 0.0877 0.1915 2.4739 0.0
0.0214 0.1521 0.3207 2.1416 0.0
0.3208 0.197 0.3181 1.5672 0.0
0.0781 0.1917 0.3975 1.9593 0.0
0.0111 0.1744 0.2378 1.959 0.0
0.0588 0.3629 0.4977 2.0169 0.0
0.0089 0.1531 0.2512 2.0688 0.0
0.03 0.2543 0.4703 1.4853 0.0
0.0159 0.3316 0.5092 1.2168 0.0
0.0044 0.1096 0.2572 1.8942 0.0
0.0036 0.1143 0.1351 1.9683 0.0
0.0051 0.3029 0.5211 1.5415 0.0
0.1564 0.2022 0.3789 2.0698 0.0
0.0066 0.122 0.2123 2.1214 0.0
0.3593 0.1823 0.3625 1.3211 0.0
0.0009 0.1106 0.1682 2.1692 0.0
0.0118 0.2909 0.4964 1.5881 0.0
0.0152 0.1293 0.3139 2.186 0.0
0.0055 0.1179 0.4255 2.0583 0.0
0.0068 0.2326 0.506 1.7798 0.0
0.0087 0.1499 0.4214 1.5618 0.0
0.1333 0.1694 0.4084 1.9773 0.0
0.0014 0.0598 0.0903 2.1003 0.0
0.0763 0.2445 0.3961 1.6683 0.0
0.0058 0.277 0.3643 1.6247 0.0
0.0043 0.1864 0.3573 1.772 0.0
0.0924 0.2661 0.39 1.4734 0.0
0.0188 0.1285 0.288 2.1665 0.0
0.0138 0.1632 0.33 1.6028 0.0
0.0003 0.0315 0.0596 2.2258 0.0
0.3766 0.2982 0.4749 1.24 0.0
0.0037 0.1208 0.2409 1.7968 0.0
0.0009 0.1272 0.234 2.2888 0.0
0.017 0.1727 0.3161 2.1754 0.0
0.0261 0.2058 0.2612 1.7669 0.0
0.0063 0.1811 0.2576 1.8232 0.0
0.2132 0.2295 0.4269 1.5896 0.0
0.0981 0.2913 0.391 1.5968 0.0
0.0031 0.0678 0.1892 2.2448 0.0
0.01 0.2911 0.502 1.813 0.0
0.0041 0.1695 0.5376 1.4654 0.0
0.0168 0.2723 0.5743 1.8098 0.0
0.0963 0.2098 0.3975 1.8204 0.0
0.0116 0.1992 0.2171 1.7296 0.0
0.1092 0.2372 0.3747 1.7745 0.0
0.0019 0.0572 0.1255 2.4434 0.0
0.3029 0.1643 0.3725 1.5011 0.0
0.1053 0.229 0.4748 1.6353 0.0
0.4125 0.2206 0.391 1.315 0.0
0.011 0.0987 0.2727 2.2103 0.0
0.3678 0.1978 0.4083 1.3131 0.0
0.0426 0.1972 0.3347 1.6274 0.0
0.2412 0.2154 0.4777 1.3316 0.0
0.0291 0.1551 0.2591 1.6725 0.0
0.0086 0.1315 0.2875 1.7799 0.0
0.0069 0.1511 0.215 1.8422 0.0
0.0104 0.17 0.3319 2.0681 0.0
0.0074 0.3105 0.6088 1.523 0.0
0.3299 0.2148 0.4149 1.5841 0.0
0.0086 0.1474 0.3187 1.8677 0.0
0.0376 0.2075 0.4894 1.716 0.0
0.0046 0.1545 0.2143 1.8171 0.0
0.0337 0.3851 0.5461 1.7042 0.0
0.0024 0.1054 0.1513 2.0375 0.0
0.2475 0.2068 0.4598 1.7034 0.0
0.1669 0.1646 0.3223 1.5142 0.0
0.2463 0.2562 0.4423 1.5166 0.0
0.0015 0.0593 0.3002 2.1601 0.0
0.0013 0.0718 0.1211 2.0824 0.0
0.2626 0.1965 0.4026 1.3561 0.0
0.0238 0.1161 0.2892 1.9206 0.0
0.0005 0.0 0.1405 2.5454 0.0
0.0222 0.2072 0.3171 1.9855 0.0
0.2161 0.273 0.3813 1.606 0.0
0.1121 0.2383 0.2893 1.6272 0.0
0.1033 0.2823 0.3824 1.4679 0.0
0.0302 0.2536 0.3377 1.7457 0.0
0.0255 0.2219 0.2655 1.594 0.0
0.0251 0.1821 0.2308 1.9687 0.0
0.0147 0.197 0.2421 1.7764 0.0
0.5564 0.2497 0.4863 1.3158 0.0
0.0641 0.1551 0.3448 1.8319 0.0
0.0785 0.1638 0.3697 1.6954 0.0
0.0488 0.1795 0.3867 1.7293 0.0
0.148 0.3392 0.5051 1.5772 0.0
0.2307 0.1731 0.45 1.7169 0.0
0.001 0.0703 0.1966 2.4244 0.0
0.0228 0.1913 0.3718 1.8879 0.0
0.1694 0.2255 0.3362 1.6646 0.0
0.0971 0.2224 0.4174 1.6665 0.0
0.2152 0.2227 0.5145 1.6948 0.0
0.2083 0.2831 0.4383 1.6589 0.0
0.1274 0.2587 0.3907 1.5807 0.0
0.0007 0.056 0.1573 2.2977 0.0
0.1449 0.2085 0.3668 1.7089 0.0
0.0069 0.1711 0.2273 1.9664 0.0
0.0487 0.1905 0.4339 1.9909 0.0
0.322 0.2019 0.4322 1.6695 0.0
0.0123 0.1554 0.2074 1.7662 0.0
0.027 0.1682 0.1763 1.8349 0.0
0.2848 0.21 0.3297 1.4433 0.0
0.0266 0.357 0.511 1.4665 0.0
0.046 0.1406 0.3284 1.9044 0.0
0.0008 0.0439 0.1494 2.0431 0.0
0.0131 0.2026 0.2419 1.7904 0.0
0.0161 0.2238 0.3731 1.6981 0.0
0.0028 0.0649 0.1627 2.2834 0.0
0.009 0.103 0.2325 1.9387 0.0
0.0099 0.1217 0.3028 2.1667 0.0
0.0502 0.3744 0.3933 1.5811 0.0
0.1228 0.1678 0.3824 1.4217 0.0
0.0165 0.1746 0.3222 1.815 0.0
0.0019 0.066 0.155 2.0709 0.0
0.0106 0.1787 0.3003 2.1905 0.0
0.0009 0.0656 0.0889 2.7477 0.0
0.0227 0.1698 0.2292 1.8375 0.0
0.0183 0.2345 0.28 1.6931 0.0
0.003 0.0949 0.1963 2.0915 0.0
0.2505 0.2471 0.4299 1.4066 0.0
0.0004 0.0303 0.0934 2.2116 0.0
0.0204 0.1589 0.3594 1.5643 0.0
0.1851 0.2221 0.4447 1.5464 0.0
0.0624 0.2252 0.3726 1.785 0.0
0.001 0.0671 0.083 1.9887 0.0
0.2197 0.1794 0.3442 1.5233 0.0
0.0311 0.1606 0.2346 1.7248 0.0
0.0343 0.2678 0.4544 1.9419 0.0
0.0162 0.2564 0.2973 1.6058 0.0
0.0232 0.1533 0.2812 1.9962 0.0
0.0116 0.1084 0.234 1.8778 0.0
0.0084 0.1533 0.2727 1.7336 0.0
0.055 0.3027 0.3995 1.9611 0.0
0.008 0.2431 0.5605 1.5038 0.0
0.0021 0.1062 0.2767 2.1095 0.0
0.0015 0.0751 0.2535 1.8254 0.0
0.0195 0.2359 0.3717 1.8633 0.0
0.0797 0.1712 0.3583 2.0824 0.0
0.0815 0.1809 0.2935 1.7172 0.0
0.0161 0.2414 0.3635 1.9284 0.0
0.0102 0.1523 0.1767 1.8092 0.0
0.0002 0.017 0.0915 2.0137 0.0
0.1366 0.2623 0.3411 1.5628 0.0
0.0262 0.1629 0.3597 1.5736 0.0
0.1273 0.2985 0.5263 1.4575 0.0
0.1328 0.2238 0.4009 1.7511 0.0
0.0083 0.1882 0.2936 1.7063 0.0
0.0043 0.1424 0.3834 1.6898 0.0
